system_id,g_protein_family,interface,metric,mean,ci_lo,ci_hi,n_replicas,replica_1,replica_2,replica_3,unit,schema_version,reproducibility_note
Gi_7TUZ,Gi,TM6-TM7,penetration,0.094,0.068,0.126,3,0.09,0.126,0.068,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7TUZ,Gi,TM6-TM7,penetration_p90,0.278,0.0,0.507,3,0.327,0.507,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7TUZ,Gi,TM6-TM7,open_fraction,0.073,0.05,0.1,3,0.07,0.1,0.05,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7TUZ,Gi,TM7-TM1,occupancy,10.885,9.865,12.58,3,9.865,12.58,10.21,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7TUZ,Gi,TM7-TM1,penetration,0.759,0.614,0.96,3,0.704,0.96,0.614,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7TUZ,Gi,TM7-TM1,penetration_p90,2.273,2.18,2.352,3,2.352,2.286,2.18,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7TUZ,Gi,TM7-TM1,open_fraction,0.402,0.295,0.545,3,0.365,0.545,0.295,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM1-TM2,occupancy,9.402,9.4,9.405,3,9.4,9.405,9.4,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM1-TM2,penetration,0.027,0.0,0.04,3,0.04,0.0,0.04,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM1-TM2,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM1-TM2,open_fraction,0.013,0.0,0.02,3,0.02,0.0,0.02,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM2-TM3,occupancy,4.548,4.255,4.695,3,4.695,4.255,4.695,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM2-TM3,penetration,0.001,0.001,0.002,3,0.001,0.002,0.001,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM2-TM3,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM3-TM4,occupancy,5.652,5.085,5.935,3,5.935,5.085,5.935,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM3-TM4,penetration,0.224,0.062,0.305,3,0.305,0.062,0.305,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM3-TM4,penetration_p90,0.736,0.07,1.069,3,1.069,0.07,1.069,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM3-TM4,open_fraction,0.17,0.05,0.23,3,0.23,0.05,0.23,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM4-TM5,occupancy,4.52,4.35,4.86,3,4.35,4.86,4.35,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM4-TM5,penetration,0.147,0.055,0.193,3,0.193,0.055,0.193,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM4-TM5,penetration_p90,0.46,0.088,0.647,3,0.647,0.088,0.647,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM4-TM5,open_fraction,0.093,0.04,0.12,3,0.12,0.04,0.12,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM5-TM6,occupancy,6.987,6.6,7.18,3,7.18,6.6,7.18,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM5-TM6,penetration,0.76,0.76,0.76,3,0.76,0.76,0.76,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM5-TM6,penetration_p90,2.035,1.933,2.24,3,1.933,2.24,1.933,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM5-TM6,open_fraction,0.497,0.46,0.515,3,0.515,0.46,0.515,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM6-TM7,occupancy,6.72,6.54,6.81,3,6.81,6.54,6.81,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM6-TM7,penetration,0.019,0.009,0.024,3,0.024,0.009,0.024,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM6-TM7,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM6-TM7,open_fraction,0.012,0.005,0.015,3,0.015,0.005,0.015,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM7-TM1,occupancy,7.318,7.315,7.32,3,7.32,7.315,7.32,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM7-TM1,penetration,0.65,0.396,0.777,3,0.777,0.396,0.777,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM7-TM1,penetration_p90,2.02,1.157,2.451,3,2.451,1.157,2.451,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VDL,Gi,TM7-TM1,open_fraction,0.36,0.32,0.38,3,0.38,0.32,0.38,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM1-TM2,occupancy,7.823,7.655,7.97,3,7.97,7.655,7.845,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM1-TM2,penetration,0.008,0.006,0.012,3,0.012,0.008,0.006,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM1-TM2,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM1-TM2,open_fraction,0.008,0.005,0.01,3,0.01,0.01,0.005,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM2-TM3,occupancy,4.615,4.37,4.88,3,4.595,4.88,4.37,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM2-TM3,penetration,0.001,0.0,0.004,3,0.0,0.004,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM2-TM3,open_fraction,0.002,0.0,0.005,3,0.0,0.005,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM3-TM4,occupancy,10.805,9.75,11.38,3,11.38,11.285,9.75,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM3-TM4,penetration,1.396,0.811,2.049,3,2.049,1.328,0.811,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM3-TM4,penetration_p90,2.975,2.679,3.263,3,3.263,2.982,2.679,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM3-TM4,open_fraction,0.628,0.415,0.865,3,0.865,0.605,0.415,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM4-TM5,occupancy,5.345,4.57,5.775,3,5.775,5.69,4.57,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM4-TM5,penetration,0.497,0.275,0.705,3,0.705,0.51,0.275,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM4-TM5,penetration_p90,1.332,1.043,1.623,3,1.623,1.33,1.043,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM4-TM5,open_fraction,0.378,0.205,0.525,3,0.525,0.405,0.205,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM5-TM6,occupancy,6.493,6.44,6.545,3,6.44,6.495,6.545,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM5-TM6,penetration,0.015,0.012,0.02,3,0.012,0.013,0.02,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM5-TM6,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM5-TM6,open_fraction,0.005,0.0,0.01,3,0.01,0.0,0.005,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM6-TM7,occupancy,7.833,7.635,8.165,3,7.7,7.635,8.165,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM6-TM7,penetration,0.339,0.226,0.472,3,0.472,0.318,0.226,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM6-TM7,penetration_p90,1.145,0.897,1.454,3,1.454,1.084,0.897,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM6-TM7,open_fraction,0.265,0.18,0.345,3,0.345,0.27,0.18,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM7-TM1,occupancy,6.607,4.79,7.59,3,7.59,4.79,7.44,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM7-TM1,penetration,1.173,0.361,1.649,3,1.509,1.649,0.361,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM7-TM1,penetration_p90,2.647,1.076,3.443,3,3.443,3.421,1.076,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VGZ,Gi,TM7-TM1,open_fraction,0.495,0.16,0.73,3,0.595,0.73,0.16,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM1-TM2,occupancy,8.032,7.63,8.515,3,7.63,8.515,7.95,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM1-TM2,penetration,0.407,0.073,1.038,3,0.11,1.038,0.073,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM1-TM2,penetration_p90,1.428,0.0,4.285,3,0.0,4.285,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM1-TM2,open_fraction,0.158,0.035,0.355,3,0.085,0.355,0.035,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM2-TM3,occupancy,5.292,4.61,6.545,3,6.545,4.72,4.61,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM2-TM3,penetration,0.004,0.001,0.005,3,0.001,0.005,0.005,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM2-TM3,open_fraction,0.003,0.0,0.005,3,0.0,0.005,0.005,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM3-TM4,occupancy,8.232,7.25,9.49,3,9.49,7.955,7.25,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM3-TM4,penetration,0.755,0.296,1.658,3,1.658,0.31,0.296,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM3-TM4,penetration_p90,1.795,1.011,3.306,3,3.306,1.069,1.011,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM3-TM4,open_fraction,0.38,0.2,0.68,3,0.68,0.26,0.2,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM4-TM5,occupancy,5.53,5.36,5.765,3,5.765,5.465,5.36,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM4-TM5,penetration,0.135,0.109,0.148,3,0.148,0.148,0.109,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM4-TM5,penetration_p90,0.522,0.331,0.633,3,0.633,0.602,0.331,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM4-TM5,open_fraction,0.112,0.08,0.13,3,0.13,0.125,0.08,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM5-TM6,occupancy,6.773,6.29,7.695,3,7.695,6.335,6.29,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM5-TM6,penetration,0.223,0.011,0.613,3,0.613,0.045,0.011,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM5-TM6,penetration_p90,0.873,0.0,2.619,3,2.619,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM5-TM6,open_fraction,0.102,0.015,0.24,3,0.24,0.05,0.015,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM6-TM7,occupancy,5.61,5.48,5.82,3,5.82,5.53,5.48,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM6-TM7,penetration,0.0,0.0,0.001,3,0.0,0.001,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM6-TM7,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM6-TM7,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM7-TM1,occupancy,6.182,6.055,6.25,3,6.24,6.25,6.055,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM7-TM1,penetration,0.771,0.66,0.946,3,0.708,0.946,0.66,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM7-TM1,penetration_p90,2.556,2.25,3.057,3,2.25,3.057,2.362,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VH0,Gi,TM7-TM1,open_fraction,0.393,0.355,0.425,3,0.4,0.425,0.355,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM1-TM2,occupancy,6.567,6.425,6.64,3,6.64,6.635,6.425,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM1-TM2,penetration,0.564,0.255,0.862,3,0.862,0.574,0.255,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM1-TM2,penetration_p90,2.335,0.11,3.811,3,3.811,3.085,0.11,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM1-TM2,open_fraction,0.188,0.095,0.27,3,0.27,0.2,0.095,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM2-TM3,occupancy,1.898,1.52,2.18,3,1.995,1.52,2.18,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM2-TM3,penetration,0.004,0.0,0.009,3,0.001,0.009,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM2-TM3,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM3-TM4,occupancy,7.668,6.935,9.085,3,6.985,6.935,9.085,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM3-TM4,penetration,1.112,0.91,1.289,3,1.135,1.289,0.91,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM3-TM4,penetration_p90,2.473,2.304,2.649,3,2.465,2.649,2.304,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM3-TM4,open_fraction,0.62,0.545,0.675,3,0.64,0.675,0.545,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM4-TM5,occupancy,2.023,1.84,2.23,3,2.23,2.0,1.84,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM4-TM5,penetration,0.119,0.031,0.226,3,0.031,0.1,0.226,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM4-TM5,penetration_p90,0.188,0.0,0.564,3,0.0,0.0,0.564,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM4-TM5,open_fraction,0.063,0.02,0.105,3,0.02,0.065,0.105,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM5-TM6,occupancy,7.698,7.28,8.12,3,7.28,7.695,8.12,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM5-TM6,penetration,0.162,0.055,0.378,3,0.055,0.055,0.378,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM5-TM6,penetration_p90,0.401,0.0,1.202,3,0.0,0.0,1.202,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM5-TM6,open_fraction,0.143,0.04,0.34,3,0.04,0.05,0.34,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM6-TM7,occupancy,6.705,6.61,6.87,3,6.635,6.61,6.87,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM6-TM7,penetration,0.001,0.0,0.003,3,0.003,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM6-TM7,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM6-TM7,open_fraction,0.002,0.0,0.005,3,0.005,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM7-TM1,occupancy,6.318,5.57,6.83,3,6.83,6.555,5.57,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM7-TM1,penetration,0.909,0.581,1.274,3,1.274,0.871,0.581,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM7-TM1,penetration_p90,2.828,1.757,3.663,3,3.663,3.064,1.757,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VIF,Gi,TM7-TM1,open_fraction,0.413,0.37,0.495,3,0.495,0.37,0.375,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM1-TM2,occupancy,8.042,7.67,8.43,3,8.43,7.67,8.025,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM1-TM2,penetration,0.018,0.0,0.028,3,0.0,0.028,0.025,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM1-TM2,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM1-TM2,open_fraction,0.012,0.0,0.025,3,0.0,0.025,0.01,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM2-TM3,occupancy,5.883,5.3,6.34,3,6.34,6.01,5.3,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM2-TM3,penetration,0.001,0.0,0.003,3,0.0,0.001,0.003,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM2-TM3,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM3-TM4,occupancy,10.93,10.63,11.25,3,11.25,10.91,10.63,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM3-TM4,penetration,0.227,0.2,0.267,3,0.215,0.2,0.267,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM3-TM4,penetration_p90,0.916,0.785,1.087,3,0.785,0.876,1.087,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM3-TM4,open_fraction,0.153,0.13,0.175,3,0.155,0.13,0.175,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM4-TM5,occupancy,5.033,4.7,5.215,3,4.7,5.185,5.215,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM4-TM5,penetration,0.036,0.034,0.037,3,0.034,0.037,0.037,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM4-TM5,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM4-TM5,open_fraction,0.028,0.02,0.04,3,0.02,0.04,0.025,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM5-TM6,occupancy,7.692,7.48,8.11,3,7.48,7.485,8.11,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM5-TM6,penetration,0.005,0.0,0.011,3,0.0,0.006,0.011,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM5-TM6,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM5-TM6,open_fraction,0.005,0.0,0.01,3,0.0,0.005,0.01,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM6-TM7,occupancy,7.167,6.86,7.395,3,7.395,7.245,6.86,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM6-TM7,penetration,0.053,0.023,0.088,3,0.049,0.088,0.023,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM6-TM7,penetration_p90,0.027,0.0,0.082,3,0.0,0.082,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM6-TM7,open_fraction,0.042,0.015,0.065,3,0.045,0.065,0.015,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM7-TM1,occupancy,7.892,7.645,8.225,3,7.805,8.225,7.645,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM7-TM1,penetration,0.596,0.493,0.664,3,0.632,0.493,0.664,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM7-TM1,penetration_p90,1.738,1.574,1.904,3,1.574,1.736,1.904,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VKT,Gi,TM7-TM1,open_fraction,0.422,0.345,0.47,3,0.47,0.345,0.45,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM1-TM2,occupancy,8.877,8.665,8.99,3,8.975,8.99,8.665,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM1-TM2,penetration,0.16,0.03,0.361,3,0.361,0.03,0.09,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM1-TM2,penetration_p90,0.029,0.0,0.061,3,0.061,0.0,0.026,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM1-TM2,open_fraction,0.05,0.01,0.09,3,0.09,0.01,0.05,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM2-TM3,occupancy,5.688,5.19,6.5,3,5.375,6.5,5.19,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM2-TM3,penetration,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM2-TM3,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM3-TM4,occupancy,10.763,9.67,12.33,3,10.29,9.67,12.33,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
Gi_7VL9,Gi,TM3-TM4,penetration,0.737,0.579,0.862,3,0.862,0.579,0.769,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
